id	tweet	count
1458650364832469001	Good project  @MDNUREA29362047  @FcMinhaj  @Minhajk35726529  #Metaverse #IOEN	1
1458650361166802946	ONE Championship And Virtual Reality: Blazing The Path - My MMA  https://t.co/GZkRSYUTig #VR  #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday  https://t.co/A0SKTONu4N	1
1458650358406856708	Virtual Reality in Enterprise Training Market Advanced Technologies &amp; Growth Opportunity 2021 – 2027 | Hyperfair, Tractica, Pixvana, PIXO VR, VRMADA, etc - Energy Siren #VR  #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday  https://t.co/Dv9bE1Hwd1	1
1458650352350334977	Augmented and Virtual Reality Contact Lens Market Analysis - openPR #VR  #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday  https://t.co/jI9o6fPwZ6	1
1458650348579655686	The Glimpse Group and D-ID Partner to Bring Life to the Metaverse with AI, VR &amp; AR - PRNewswire #VR  #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday  https://t.co/0GSXa544ag	1
1458650344754487305	VR Black Friday Deals 2021: Early HTC VIVE, Oculus, HP Reverb &amp; More VR Headset Savings Revealed by Consumer Walk - Yahoo Finance #VR  #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday  https://t.co/JZmE3KJBMg	1
1458650341403070469	@APompliano The Metaverse #Metahero @Metahero_io $HERO #Metaverse	1
1458650335703146499	Computer pioneer warns the metaverse 'could make reality disappear' - Daily Mail #VR  #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday  https://t.co/6EZP8grdzu	1
1458650453600657412	#VRA where do I start? Help expand my knowledge. Link articles or websites in the comments please. #cryptocurrency #Metaverse	1
1458650333085945856	Virtual Reality academy gives local students 'real-world' experience - WHNT News 19 #VR  #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday  https://t.co/jtz0D0v7hm	1
1458650331705794567	@AurorySales Wow😍 You should checkout our project👇 The Thumbz have come alive on Solana and are ready to build their #Metaverse. We are looking for some cool accessories to begin &amp; bring alive the coolest #NFT avatars on #Solana. Do you have any ideas?  https://t.co/yb2wE5XZXh	1
1458650322998595589	Mickey Mouse in metaverse? Disney wants to take the tech leap into a virtual reality world - Economic Times #VR  #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday  https://t.co/b65GHyIeAI	1
1458650313938800640	Current Price: $0.00000000348162 Market Cap: $348,162  Contract address: 0xDF530d0fE2d840cF6655F0CaA29DB83B173B3EE1  1,230 Holders | Last Tx: 15 mins ago #PUG #PUGCOIN #Binance #Metaverse #x100gems #DOGE #SHIB #Bitcoin	1
1458650244040859654	Good project! $IOEN #Metaverse	1
1458650049517264906	This project looks very interesting.i hope this project increase in future. so i say everybody should be join #metaverse #gamefi @Vogeltujd3 @Jarvis4bqtl @Gwyneth44maae	1
1458649993028390920	a very good project has been launched, don't forget to buy and hold this project and always support this project so that it continues to grow. 0xf1a871aF236eC0Da070C3b09302270Ccf4E35794 #metaverse  #GameFi #NFT #PlayToEarn #P2E #IDO  #BSC #PreSale  #NFTdrop #Airdrops	1
1458649985151504385	i hope they know how cool i am😔 @Blocburgers #metaverse #HONK #NFT  https://t.co/GbTibv86ks	1
1458650389876723717	@MetaverseDee is a champion of the #Metaverse and the #NFTcommunity 💜💚	1
1458650542205407236	@IOEN_tech One of the best project on @holochain Looking forward for big events. Soon to moon  $IOEN #Metaverse #IOEN	1
1458649850170515459	Please #donate me for the love of #crypto #bitcoin #binance #ethereum #cryptocurrency #philanthropy $FTT #FTT $BTC #BTC #future #metaverse #helpme #supportme #help #support #sos #iloveyou @TimDraper @CryptoKitties @cz_binance @elonmusk @mayemusk @SBF_FTX #indebt	1
1458650831868219392	@binapet Best project ever, I am very happy to be participating in this project. I hope this project will gain more popularity in the future.  @AirdropRezeki @iv_secret @SatifFahreza  #Binapet #airdrop #NFT #BinanceSmartChain #Metaverse $BPET	1
1458651033027026949	@jf_NFT @NFT @KeroNFTs Upcoming👇 The Thumbz have come alive on Solana and are ready to build their #Metaverse. We are looking for some cool accessories to begin &amp; bring alive the coolest #NFT avatars on #Solana. Do you have any ideas?  https://t.co/HH9vzuFb2p	1
1458650986407288836	Ioen Tech Project is definitely going to be HUGE! as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions, I am so glad to be part of this.  $IOEN #Metaverse #IOEN  https://t.co/kdca9B5Ovk	1
1458650971983155200	Good project  @MdArifhosain19 @MdSobur96775280 @Rasel56211939   #Metaverse #IOEN	1
1458650958372745218	@CHE_LA_VIE @Meta @FacebookGaming $MANA  nobody wants untrustworthy #Facebook in the #Metaverse.   $enj $mana $sand $axs	1
1458650941293486081	Join it....✨🦋💖   @EncrypticTV  @AngeL_QueeN815 @vikashbhua  #BSCNews #NFT #GameFi #Crypto #MetaVerse #CryptoNews #BSC	1
1458650914785415168	Thanks for the opportunity . project is Great and Interesting  @mauvera76 @ArvindS70060058 @ShahzadAliSan  #metaverse #gamefi	1
1458650890068369412	Great project. This will definitely be a huge success  #metaverse #GameFi	1
1458650836138020870	@Arche_Network Wonderful project, this project is very good and this project has a lot of attractions, so hopefully the project will be better in the future and the cryptocurrency will be the best. @Florafaunaasia  @Bayyuwijaya1  @hartkom   #Metaverse #BSC #Game #Store #Arche	1
1458650830412730373	This is an excellent project for the future with a strong team, a transparent, well-planned and successful 💥💥 @Angkrik21 @akil_coin @ak  #Airdrops #Metaverse #Blockchain #BSC	1
1458650553454526464	Nice project share it with your friends Great lime and grow up $IOEN and #Metaverse #IOEN	1
1458650808086532100	@shartoken #SHARPEI -&gt; The Next Gen Meme Token in Crypto Space bulit on #BSC By a Women Team. I think it's not just a meme they are focusing on more to develop under and Make some Utility for this Token. #WomenInCrypto #Metaverse #Soccer #P2E #NFT #NFTtoSpace  @Raman99185445 @aravindh1895	1
1458650792253026305	Join this with me @rengkiang @WardahMy_Crypt @OgyMMulkhy $IOEN  #Metaverse #IOEN	1
1458650785005203458	Best project ever, I am very happy to be participating in this project. I hope this project will gain more popularity in the future.  @AirdropRezeki @iv_secret @SatifFahreza  #Binapet #airdrop #NFT #BinanceSmartChain #Metaverse $BPET	1
1458650773496098822	The flippening is NOW and I feel bullish about true decentralization and zero fees. @CryptoPhunksV2 was created for that reason and I couldn't be happier being part of it! 🙏  #NFT #NFTs #NFTshill #nftcollector #Metaverse #CryptoPhunks #cryptopunk #Decentralization	1
1458650770639929344	Just fucking watch 👀  https://t.co/qpmps7q5GK via @YouTube #Metahero #CryptoNews #Metaverse	1
1458650684065210376	Fantastic project with great potential !!! @Rezaoktvns @Deniharissepti1 @knanang41  #airdrop #GameFi  #Metaverse	1
1458650619539963916	Great project  @Al_insan76 @bambang_sudarjo @Dimas41078153   #metaverse #gamefi	1
1458650603140182017	It is very good project keep going high to be bigger soon  @wenakpokoke  @syaifud9902  @iluuuul   #Metaverse #Blockchain #Vibranium #Airdrops #bsc ￼	1
1458649890230132741	This project that is based around finding innovative ways to allow our users to combine their power together in order to open up new opportunities for passive income generation and collectivism.  #REVO #P2E #PlayToEarn #VR #Metaverse #NFTs #NFT @RevomonVR	1
1458649716254822401	@lukehpowell @Trias_One @triaslab @TriathonLab @anbangr $Trias, the most undervalued project in all of #crypto and the #metaverse	1
1458647564861931520	RACA is my life. Love RACA so much. @phatnguyen1208 @phamthanhcp @AndyLV07    #RACA #BSC #RADIOCACA #METAVERSE #USM #USMChain	1
1458648008480854022	The internet is a shared hallucination. While he remains optimistic that #augmentedreality can be a force for good, #AR pioneer #LouisRosenberg says we need to tread carefully and make sure the #metaverse won’t create a dystopian future.   https://t.co/sfB6kEmnzk	1
1458648550418489349	@LastSurvivorM I hope this project continues to grow and has a good impact on all of us. @Zss37715133 @Ramadha63001933 @ZuuG14  #LSC #LastSurvivor #Metaverse #NFT #Battleroyale	1
1458648321099190272	@CoinMarketCap @RadioCacaNFT The best #Metaverse and play to earn project ever ….#raca	1
1458648293223714820	Nice project  @dopo52346222  @Dopoi7  @dopo52346222   #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458648189444059139	@LovelaceWorld @CoinMarketCap the finest project  I believe , this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best. I love it Thumbs upSparkles  $LACE #LoveLace #Metaverse #CoinMarketCap	1
1458648151695364100	@THR SONY is entering with @Metahero_io huge #metaverse #nft project with high def 3D scanning of people/objects for gaming/social/health/fitness/fashion shopping in the metaverse. Could be th bitcoin of the metaverse 💥  https://t.co/AppaU0pdVF	1
1458648085614133249	Wonderful project, this project is very good and this project has a lot of attractions, so hopefully the project will be better in the future and the cryptocurrency will be the best. @MuhammadDickyM4  @IvanAdi29865296  @dinaxrizal  #Metaverse #BSC #Game #Store #Arche	1
1458648053599010817	@Arche_Network Wonderful project, this project is very good and this project has a lot of attractions, so hopefully the project will be better in the future and the cryptocurrency will be the best. @MuhammadDickyM4  @IvanAdi29865296  @dinaxrizal  #Metaverse #BSC #Game #Store #Arche	1
1458648031729909769	good #metaverse #gamefi	1
1458647960250728452	Best metaverse movie: @FreeGuyMovie   #Metaverse @VancityReynolds	1
1458648601454780422	Nice project. @AbhishBanerj @rajumahalingam @TanushreePande  #Metaverse #PawnfiCrafter #Pawnfi #NFT  #Bounty	1
1458647847109206017	Ever needed two of yourself? Reach more people and free up your precious time.   Your verified ProxyTwin™ can appear for you in real time, representing you when you can’t be there.   Are you ready to meet your own ProxyTwin?   https://t.co/IWotsY97yJ  #ProxyTwin #5G #Metaverse  https://t.co/81k4pA3GxO	1
1458647829124030468	Nice project Great project. This will definitely be a huge success  #metaverse #GameFi	1
1458647815714848780	$IOEN  #Metaverse #IOEN  Very nice project	1
1458647761742483457	$IOEN #Metaverse #IOEN        Very awesome, Success Always For the Development Team. Impressive and great project.  Good luck🤞	1
1458647722014035970	@RadioCacaNFT @USMverse @USMchain @BinanceChain RACA is my life. Love RACA so much. @phatnguyen1208 @phamthanhcp @AndyLV07    #RACA #BSC #RADIOCACA #METAVERSE #USM #USMChain  https://t.co/2caSwvsyGQ	1
1458647696001036295	Best project ever! I am very happy to be participating in this project. I hope this project will gain more popularity in the Future💘💘  @nganga046  @Cheersup046  @Meymey046   #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458647665164447750	Current Price: $0.00000000347900 Market Cap: $347,900  Contract address: 0xDF530d0fE2d840cF6655F0CaA29DB83B173B3EE1  1,230 Holders | Last Tx: 5 mins ago #PUG #PUGCOIN #Binance #Metaverse #x100gems #DOGE #SHIB #Bitcoin	1
1458647571937693699	Nice project and bright future. I hoep this project always success and to the moon.   @gustianbrams @atticusvin @GhozaliAgasi  #NFTCommunity #BlockchainGaming #CoinMarketCap #LovelaceWorld #Metaverse	1
1458648559868203010	join now  @nguyenan111197   @joynguyen91   @Tuyetbang2001 #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458648636745609219	@PawnfiOfficial @CoinList Nice project. @AbhishBanerj @rajumahalingam @TanushreePande  #Metaverse #PawnfiCrafter #Pawnfi #NFT  #Bounty	1
1458649690556096513	Awesome project airdrop   @AbdulganiyyAbd5  @ZainabOyindamo9  @Princedagun #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458649215047856130	Good project💎 @osiq @Dioa @JdiadjUhduh   #Metaverse  #GameFi	1
1458649642124546052	Join the contest to win these prizes! Check it out now..   https://t.co/fNAULIdt5h  #Metaverse #IOEN $IOEN  https://t.co/ekKYRMsfS3	1
1458649609559949319	@MetaSpatial_io @CoinMarketCap Wonderful promising project. The project is implemented very professionally and has a clear development plan.Without a doubt, this is one of the best projects out there. go to the moon 🚀🚀  @Ranggaraka12  @aminurjan  @Satriam07120005   #SPAT #metaverse #metaspatial	1
1458649570011869185	@MutantApeBot Woah🔥 You should checkout our unique project too! You'll love it😉 The Thumbz have come alive on Solana and are ready to build their #Metaverse. We are looking for some cool accessories to begin &amp; bring alive the coolest #NFT avatars on #Solana  https://t.co/zGuUxx5kdU	1
1458649522360369153	@Vibranium_VBN great project. hope all goes well. @DAbhol @justlowercase @RakiulSekh @ChimCtTV1 @H0SOQUE  #VBN #SLG #Metaverse #Blockchain	1
1458649516727422978	Good project  @Dopoi7  @ailon62859182  @Leebin28270822   #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458649486645944323	"Welcome to @TaiVerdes's Concert Experience!  Join Tai Verdes's Concert this Saturday, November 13th. Watch Tai Verdes as he performs his new single &amp; hits from his debut album ""TV"" on Roblox!  https://t.co/fNyrG3rcmr  #Roblox #Metaverse #TaiVerdes #Melonverse  https://t.co/lyGjWCacxl"	1
1458649412599697409	If you understand the #metaverse &amp; #nft people think you’re a modern day wizard	1
1458649256135315456	@LovelaceWorld @CoinMarketCap the finest project  I believe , this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best. I love it 👍✨  @Florafaunaasia  @hartkom  @Bayyuwijaya1   $LACE #LoveLace #Metaverse #CoinMarketCap	1
1458649191891230721	Perfect project @Mohsen49064771 @Ali3afari @Ali29807698 @SimaMoradi768 @msn9193433  #metaverse #gamefi	1
1458648711181991943	Good project  @nongducmanh18  @buingocthai8  @haniff666   #metaverse #gamefi	1
1458649165240553475	My first Tweet about $XTM @torum_official  congrats over 13x and still counting #Metaverse #SocialFi  Torum Backed Huobi and Kucoin Labs 💪	1
1458649150556237824	Best project ever , I am very happy to be participating in this project. I hope this project will gain more popularity in the future.  $IOEN #Metaverse #IOEN	1
1458649139344982017	Interesting #META stocks I'm looking at:   $U $MTTR $RBLX $IMMR   Plus, simply trying to understand what the #metaverse is... and as an investor... is their money to make in the space?   One thing for sure... it appears the Ready Player One movie is slowly becoming reality. 😳	1
1458649053474947078	It's very good project. @goshamim1  @mdshamim0168383  @itzashrafbd $IOEN #Metaverse #IOEN	1
1458648913766875136	@venividi_trade We are only starting $Nora 🤍💙 #SnowCrashDAO #MetaVoxel #Metaverse  https://t.co/ad7Dk9MPvq	1
1458648867814055945	Seoul will be the first city government to join the #metaverse  https://t.co/fBPUzRLqwA via @qz	1
1458648843176710146	#Pawnfi #NFT  #Bounty #Metaverse  nice project  @Amolmashalkar1 @Surajit27132970 @Rianair12 @RupankarDebbar2 @Arefin8268 @hridoyi17	1
1458648796674486277	Good jobb project and hapy and the world you is good development project  #IOEN  #Metaverse  #IOEN_tech	1
1458630139143602176	Very good project with specific goals, a good product and a great team that will certainly achieve its goals. All the successes of the project .Go to the moon🚀🚀🚀 @TricksterDespa1 @Rensss03628264 @bagusyudanto12  #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458630017261395971	@SKtech_svcs @LauraHarpercoll There are a lot of buying opportunities out there right now with everything in the red but the one with the higher probably of big returns is $Inari. Low $11M MC with new #Metaverse and #NFTcollection coming makes 100x probable.  #FollowTheFox🦊  https://t.co/92AYfHTgCM  https://t.co/0I9eCzto0B	1
1458630004489654275	#Metaverse - expansion of the size of the proverbial (social, economic, tech) pie, an opportunity for creating wealth/power equity.  Key here is to channel evolution through balanced governance, re. innovation Vs social equity.    https://t.co/ynf1ZQlTsK	1
1458611307532464130	@elonmusk @NeloMetaverse These names are destined to be together! 😉😉😉😉 #metaverse #meta #crypto #CryptoGaming #cryptogames #blockchain	1
1458610148042166276	@Samurai_Battle Wonderful project, this project is very good and this projector has a lot of attractions, so hopefully the project will be better in the future and the cryptocurrency will be the best. @Jihanajah7  @zaidi109  @izuazu79  $SMB #PlayToEarn #Metaverse #SamuraiBattle #Trailer	1
1458610138412163073	 https://t.co/W14zMDnK1P $3,900  Premium #Domain For Sale @Undeveloped   #blockchain #Cryptoexchange #investing #Binance #BigData #cryptocurrency #IoT #link #fintech  #Bitcoin #invest #insurance #finance #funds #coin #bitcoinnews #Crypto #trading #tokens #DeFi #NFT #AI #Metaverse  https://t.co/SUl7bIs7Gx	1
1458610132133187585	#REVO #P2E #PlayToEarn #VR #Metaverse #NTFs  @RevomonVR I found out about a project @RevomonVR and already found it an interesting project because it has some great and beautiful features, including attracting people to it, the site will be a great success	1
1458610124973563907	@bitbns Getting som more $hero ‘s ✊🏻   https://t.co/eHMtH8MSwF  @Metahero_io | @wdw_io | #hero | $hero | #Metaverse | #heroarmy l #Metaseason | #Metahero | #Meta  https://t.co/0HZvgvpAQg	1
1458610092857647105	@forthbox I this project Will be a great project on the future! Like bthopec or eth! Maybe more than that! Thank you very much.  @alinlin39380159  @badiyah63240439  @clara31605829   #ForthBox #Metaverse #GameFi #NFTs #SocialFi #FORTH #BSC #BSCGems	1
1458610054966366209	@BinanceFutures #ceek #metaverse is the best	1
1458610010519269379	As always, great things take time. #catecoin #catearmy #metaverse	1
1458609913555394560	Excellent Project having great value in the Cryptocurrency. Maintain highly spirited and dedicated team of professionals.  @forhadhossin01 @ShilaMo79 @ArvindBhushan15  $IOEN #Metaverse #IOEN	1
1458609739982643206	@WatcherGuru @Grayscale  https://t.co/at89D8AYoE buy $vemp and battle your friends in the coolest #NFTs card game around and earn #cryptocurrency and #p2e big player in the #Metaverse	1
1458609708420403205	@polkawarnft Thanks for giving us such a great opportunity. I am supporting it. always success for the development team to the moon @Hduong93  @anhkiet2909  @Kha32285114  @TunAnh66632519   #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458609673674842113	Though there has been significant talk about how '#Meta' will transform social interactions, gaming, and learning, there is another massive industry that the #Metaverse could possible revolutionize: healthcare.  https://t.co/ygEN99d4Fe I #HealthcareInnovation @Forbes	1
1458609668020867074	@GunStar_io amazing work fam!! let's goooooo!!!   #GunStar #Metaverse #JourneyToSaveStarWorld #NFT #Game #BlockChain	1
1458609653504364544	11.11 Global Shopping Festival  Today is Singles Day - the biggest shopping event in Asia.   Can’t wait to see @redfoxlabs_io shakes things up in 2022.  @RFOX_VALT is #VR #metaverse built for retail and e-commerce. Affiliated with #Lazada1111	1
1458609554325921796	This is so amazing. I am impressed with this project, hopefully with this event the community and especially this coin will achieve success @Esi34973438 @Nasrin_66  @mmmdrahimi @amkhp1111 #ForthBox #Metaverse #GameFi #NFTs #SocialFi #FORTH #BSC #BSCGems  https://t.co/gJujNnq1xf	1
1458609529294368771	When you can travel to #Opensea gallery in one step and back again. Awesome unreal. #nft #metaverse #3d #NFTMarketplace #nftartistry  @opensea #vogue #twitterspaces check out our collection on #opensea. link in profile #NFT  https://t.co/s2buc8ect6	1
1458609490425573378	Nice project...  RT #metaverse #gamefi	1
1458609458230222850	@forthbox This is so amazing. I am impressed with this project, hopefully with this event the community and especially this coin will achieve success @Esi34973438 @Nasrin_66  @mmmdrahimi @amkhp1111 #ForthBox #Metaverse #GameFi #NFTs #SocialFi #FORTH #BSC #BSCGems  https://t.co/gJujNnq1xf	1
1458609430841348096	This is awesome projects. I like this project..  $IOEN   @MdGisankhan1  @Akidul0199  @SakibHa832   #Metaverse #IOEN	1
1458609413783121922	good  $IOEN and #Metaverse #IOEN	1
1458610264081719299	@GunStar_io nice project  #GunStar #Metaverse #JourneyToSaveStarWorld #NFT #Game #BlockChain	1
1458610267332366342	#REVO #P2E #PlayToEarn #VR #Metaverse #NTFs  @RevomonVR I found out about a project @RevomonVR and already found it an interesting project because it has some great and beautiful features, including attracting people to it, the site will be a great success	1
1458610274399711235	I know this project is very good and amazing because of the professional team #metaverse #gamefi	1
1458610792421642241	Damn the 2hr on $CUBE is 🔥 &amp; glad I got filled earlier on this one 😯 That 100M supply and on the cusp of the #MetaVerse who knows where this thing is headed 🤷‍♂️ @SomniumSpace @Gemini 🤫  #Blockchain #iGaming 🕹 $ILV $AXS $SAND $MANA $WAXP $ALICE $ENJ $GTC $EFI $FLOW $PLA $SLP  https://t.co/plgjhetEJv	1
1458611128825638923	Good Project .I'm really proud to join this project and hope that this project will reach their success.Victory hand  @MalithaNazrul @MDKowserAli8 @SujonAh21813497 @RaselAh12982662 @MDKaiyu75457606  #CTL #PlaytoEarn #Metaverse	1
1458611112228712448	$IOEN #Metaverse #IOEN @IOEN_tech offers a giveaway competition with a huge amount of prize pool! You can also creat social media content to grab more prize $$$. Go for it now 💥	1
1458611016753844224	Weird #Metaverse notion: minors could accrue and transact virtual currencies without their parents knowing in the shadows of the headset. Would that mean one would commence adulting faster in the metaverse than irl?	1
1458611010420441094	I wish I'll get whitelisted on this huge project admin... Quite brilliant &amp; interesting project at its early stage. My all out support goes to this project, this is an gem to invest. @satwantbatth18 @VitalikNakamo2 @gauravgthakur7  #DaoStarter #NFTBomb #Metaverse	1
1458610980850601986	@DaoStarter @NFTBomb @BreederDodo I wish I'll get whitelisted on this huge project admin... Quite brilliant &amp; interesting project at its early stage. My all out support goes to this project, this is an gem to invest. @satwantbatth18 @VitalikNakamo2 @gauravgthakur7  #DaoStarter #NFTBomb #Metaverse	1
1458610936781033476	@IOEN_tech go to the moon $IOEN and #Metaverse #IOEN	1
1458610812583436291	@Scobleizer Finishing up research on near future #metaverse/#web3/#crypto convergence.  Given the option, more humans will opt out of reality than you think ... &amp; it's not the rich elite ... just the opposite.  Govs are going to have to play this right ... they have the most to lose.	1
1458610802177372167	Excellent Project having great value in the Cryptocurrency. Maintain highly spirited and dedicated team of professionals.  @forhadhossin01 @ShilaMo79 @ArvindBhushan15  $IOEN #Metaverse #IOEN It's very nice	1
1458610650142298113	My 11. 11 purchase is buying SAND as my first #Metaverse Token.   Crypto market is on a red day today so I treat it as a discount day to buy tokens that I wanna HODL.  #cryptocurrency #CryptoInvesting #SAND #Meta	1
1458610290946281473	@IOEN_tech Happy to be a part of this amazing project I hope your project can be successful and successful in the future, I also hope the community can grow even bigger than now. @MdJahid29268815  @Ashikur1589  @Alamin64650865  $IOEN #Metaverse #IOEN	1
1458610576314142723	@markzuckrbergg when are you going to announce #shiba is the main currency in the #metaverse	1
1458610547423776768	This is all I took away from Mark Zuckerberg’s #metaverse announcement  https://t.co/opqdhlQNWP	1
1458610532324294656	@polkawarnft #metaverse #gamefi Very good project with specific goals, a good product and a great team that will certainly achieve its goals.	1
1458610489487810561	Current Price: $0.00000000345424 Market Cap: $345,424  Contract address: 0xDF530d0fE2d840cF6655F0CaA29DB83B173B3EE1  1,228 Holders | Last Tx: 28 mins ago #PUG #PUGCOIN #Binance #Metaverse #x100gems #DOGE #SHIB #Bitcoin	1
1458610422874054668	@DKSportsbook @867_crypto!!  1st ever full risk casino and BSC Sportsbook 🏈🏀⚽️⚾️  #BNB #Binance #BinanceSmartChain #FantasyFootball #DraftKings #ALTSEASON #memecoin #ElonMusk #NFL #MMA #Metaverse  https://t.co/TTAKxuny2M	1
1458610421779234821	#REVO #P2E #PlayToEarn #VR #Metaverse #NTFs  @RevomonVR I found out about a project @RevomonVR and already found it an interesting project because it has some great and beautiful features, including attracting people to it, the site will be a great success	1
1458610337599541254	Happy to be a part of this amazing project I hope your project can be successful and successful in the future, I also hope the community can grow even bigger than now. @MdJahid29268815   @Ashikur1589   @Alamin64650865   $IOEN #Metaverse #IOEN	1
1458610311808700417	@polkawarnft I know this project is very good and amazing because of the professional team #metaverse #gamefi	1
1458609395097550853	@KoiMetaverse This project looks amazing.I am interested,and I will support this project until it is successful   @KuzeyinFlames @emreCntrk06 @RockyAldva @tnrkeliff @Keerthikaran18  #Metaverse #Koi #Gleam #Gems	1
1458609231175708674	Send it $SHILL 🔥🚀📈  #ProjectSEED #Shill #Metaverse #GameFi #Solana	1
1458609222883577857	Ioen Tech is a good project. Join here as soon as possible  $IOEN #Metaverse #IOEN	1
1458608014940803073	Nice Project Ok hand  @Mdazimu51384203   @ShourovHassan8   @Tonmoy3836   #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458608171681943554	@LovelaceWorld @CoinMarketCap This is a awesome project.I happy to join this project.this project became a strong project in the future. I like to share this with my friends  @IslamAnhaj  @SalmanFarce18  @TanvirA82630459   $LACE #LoveLace #Metaverse #CoinMarketCap	1
1458608154900516864	&lt;FEARLESS&gt; Digital Mono-ha  . Another Kind . Creating relationships in a non-existent space. . Beyond the cliché and redefining the image relationship . From digital to real world .   #digitalart #postmalone #nft #nftart #nftcollector #metaverse  https://t.co/mV0PFHRJZr	1
1458608135204065286	This is a awesome project.I happy to join this project.this project became a strong project in the future. I like to share this with my friends  @IslamAnhaj  @SalmanFarce18  @TanvirA82630459   $LACE #LoveLace #Metaverse #CoinMarketCap	1
1458608123321602051	Good project🔥🔥🔥 @ajammaullana @Opik1214 @Taufiq16703582  #CoinMarketCap #RacaArmy #Metaverse #Radiocaca #RadioCacaNFT	1
1458608101557293059	This project looks amazing. I am interested, and I will support this project until.  @rifat83027225 @hasan52014459 @sakib56420958  $IOEN #Metaverse #IOEN	1
1458608071387664386	Good project $IOEN  #Metaverse #IOEN	1
1458608066333536257	Hey guyz .introducing a very good project for you is @IOEN_tech . Which is basically allows system virtual microgrids. Now they are distributing 4000$ awards for there  community.  So please join there event and show some love . : $IOEN #Metaverse #IOEN	1
1458608041172029449	Metaverse Gate - New Collection in @opensea   //Metaver Gate #1  https://t.co/Vzer0CSnxj  #metaverse #NFTs #NFT #nftart #nftcollectors #Polygon #polygonNFT #OpenSeaNFT	1
1458607951464198147	Good project   @Ahmed149Mahim  @shrabanghosh12  @MdPalashislam8 #metaverse #gamefi	1
1458608199704055808	This is excellent project for the future with strong team, a transparent, planned and project roadmap #metaverse #gamefi	1
1458607936989642752	@MetaMemeToken amazing project!! 🥳🥳  #metameme #metaverse #BinanceSmartChain	1
1458607919239348230	Nice project @PPunithakumari @Indhujohn2 @RLakshmiBai1  #Metaverse  #GameFi	1
1458607915905036289	The #Metaverse may change how profit is made in higher education, writes @Professor_John of @Uni_of_Essex for @ConversationUK.  https://t.co/DPo37OQ7h9	1
1458607844094140416	Current Price: $0.00000000346735 Market Cap: $346,735  Contract address: 0xDF530d0fE2d840cF6655F0CaA29DB83B173B3EE1  1,228 Holders | Last Tx: 17 mins ago #PUG #PUGCOIN #Binance #Metaverse #x100gems #DOGE #SHIB #Bitcoin	1
1458607781175611392	#Cryptocurrency #Crypto #AI #ArtificialIntelligence #blockchain #Metaverse   Sevan Bomar - A Deeper Look Into Peter Thiel And Strong AI   https://t.co/ZBK7Ac0eJ9	1
1458607759738429445	We used to be considered weird and look down on because we lived online....now everyone does it 🤣  #Metaverse #Web3 ☃️	1
1458607756781494279	@LilMoonLambo This guy needs to do something about thous freaky avatars !  Maybe get scanned like this : ✊🏻   https://t.co/eHMtH8MSwF  @Metahero_io | @wdw_io | #hero | $hero | #Metaverse | #heroarmy l #Metaseason | #Metahero | #Meta  @meta  https://t.co/yAflPH4vcI	1
1458607750426988545	@GunStar_io Wow! Looks so cool!  #GunStar #Metaverse #JourneyToSaveStarWorld #NFT #Game #BlockChain	1
1458608179798069252	“The metaverse signals a move beyond traditional advertising toward creating brand experiences that are more engaging and exciting and less invasive than what we experience with digital advertising today.”   https://t.co/LydpAk6aZH  #meta #metaverse #advertising #brands	1
1458608211892875265	@TheMoonCarl  https://t.co/at89D8AYoE $vemp #vemp check us out #NFTs battle your friends on the coolest #NFT card game and earn #cryptocurrency and #p2e big players in the #metaverse	1
1458609221071745025	@joerogan usually at the leading edge, but on episode #1732 w/ @benshapiro; both are a bit behind on the #Metaverse concept and outlook  Suggest they both tune into @tferriss and his episode #542 w/@cdixon and @naval where they lay it out in a thoughtful and realistic way	1
1458608938539433984	@GunStar_io this is a great project!  #GunStar #Metaverse #JourneyToSaveStarWorld #NFT #Game #BlockChain	1
1458609172644339713	adding $MANA, $SAND and $ENJ also for my #Metaverse picks ;-)	1
1458609119171002369	@bradfordvault LETS GO 🚀🚀🚀🚀🚀  #nft #metaverse #diginu #crypto	1
1458609114687229953	Good job  @haile51374702 @phanuyen18 @hieucool1 #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
